,source,reference,translation,z-score,avg-score,annotators,bert_metric_p,bert_metric_r,bert_metric_f,bleu_metric_mod_prec,bleu_metric_sen_bleu,Rouge1_metric_f,Rouge1_metric_r,Rouge1_metric_p,Rouge2_metric_f,Rouge2_metric_r,Rouge2_metric_p,RougeL_metric_f,RougeL_metric_r,RougeL_metric_p
1673,"Americanism, not globalism, will be our credo, Trump declared.","Yhdysvallat, ei globalismi, tulee meidän uskomme, Trump julisti.","Amerikkalaisuus, ei globaalisuus, on uskontunnustuksemme, Trump julisti.",1.0961810878466198,72.0,1,0.5201177000999451,0.539406955242157,0.5302985906600952,0.2777777777777778,7.861781425399511e-155,0.3999999950222222,0.375,0.42857142857142855,0.1538461488757398,0.14285714285714285,0.16666666666666666,0.3999999950222222,0.375,0.42857142857142855
3680,Authorities also released a police report on a shooting that targeted an unoccupied pickup truck just a half-hour before the triple killing and is believed to have been the work of the serial killer.,Ekspertit myös vapauttaa poliisillinen maine päälle ammunta että tähtää unoccupied lava-auto juuri puolikas-aika ennen kolmikko kuolema ja on uskoo omistaa on opus sarjasta tappaja.,"Viranomaiset julkaisivat myös poliisitiedotteen ampumisesta, joka tapahtui vain puoli tuntia ennen kolmoissurmaa ja jonka kohteena oli tyhjillään oleva avopakettiauto. Tämän uskotaan olleen myös sarjamurhaajan työtä.",-1.43135390333743,3.0,1,0.18107084929943085,0.1710202544927597,0.17704610526561737,0.10185185185185185,4.7605450632896656e-155,0.1224489745939194,0.125,0.12,0.0,0.0,0.0,0.12765956947034876,0.13043478260869565,0.125
5030,"The status update mentions that all the donated money goes entirely to police dogs, mainly for purchasing body armour vests.","Aseman päivityksessä mainitaan, että kaikki lahjoittanut rahat menevät kokonaan poliisikoirien, pääasiassa hankinnan ruumis panssarin lainsäädännöllisten toimien vuoksi.","Päivityksessä mainitaan, että lahjoitusrahat menevät kokonaisuudessaan poliisikoirille, ensisijaisesti turvaliivien hankintaan.",-0.40530420223331,30.6,5,0.5540735125541687,0.5068054795265198,0.5307507514953613,0.1732283464566929,6.208428667974007e-155,0.22222221755829916,0.17647058823529413,0.3,0.07999999539200027,0.0625,0.1111111111111111,0.22222221755829916,0.17647058823529413,0.3
1961,The main attractions for the Japanese aurora travel are Inari and Levi.,Japanilaisliiton suurimmat houkutukset ovat Inari ja Levi.,Japanilaisten revontulimatkailun pääkohteina ovat Inari ja Levi.,-0.1617269620886099,56.0,1,0.489084929227829,0.5834315419197083,0.5357800126075745,0.328125,8.544602739874529e-155,0.5714285664285715,0.5714285714285714,0.5714285714285714,0.4999999950000001,0.5,0.5,0.5714285664285715,0.5714285714285714,0.5714285714285714
3205,Miniature state got its first Olympic medal - the people will have a holiday,Pienoiskoossa valtio sai ensimmäisen olympiamitalin - ihmiset on loma,Minivaltio sai ensimmäisen olympiamitalinsa - kansa saa vapaapäivän,0.594437797891801,70.0,1,0.5491453409194946,0.5377035140991211,0.5439711213111877,0.23880597014925373,7.289450743606102e-155,0.35294117148788934,0.3333333333333333,0.375,0.13333332835555575,0.125,0.14285714285714285,0.35294117148788934,0.3333333333333333,0.375
93,"In the 470 class, Joonas and Niklas Lindgren were left on place 23 in the opening start of the day.",470-luokassa Joonas ja Niklas Lindgren jättivät paikalleen 23 päivän avauspäivänä.,470-luokassa Joonas ja Niklas Lindgren jäivät päivän avauslähdössä sijalle 23.,-0.394144444265471,27.0,1,0.5143237113952637,0.49864667654037476,0.5070631504058838,0.358974358974359,8.937250483388416e-155,0.699999995,0.7,0.7,0.44444443944444445,0.4444444444444444,0.4444444444444444,0.5999999950000001,0.6,0.6
587,This family are notorious and their name is notorious.,Tämä perhe ovat tunnettuja ja heidän nimensä on tunnettu.,"Tämä perhe on huonomaineinen, ja heidän nimensä on huonomaineinen.”",-0.8778482557791071,23.0,1,0.3462451100349426,0.5448700189590454,0.44136884808540344,0.2537313432835821,7.513793842156058e-155,0.6315789423822715,0.6666666666666666,0.6,0.4705882303114187,0.5,0.4444444444444444,0.6666666616666668,0.6666666666666666,0.6666666666666666
4434,"In addition, the athletics is only just beginning, as well as other sports that interest Finns: sailing and riding.","Lisäksi urheilijat ovat vasta alkaneet, samoin kuin muut urheilijat, jotka kiinnostavat Suomia: purjehtimaan ja ratsastamaan.","Lisäksi yleisurheilu on vasta alkamassa, samoin kuin muut suomalaisia kiinnostavat lajit: purjehdus ja ratsastus.",-0.3296499278571,38.0,1,0.5372138619422913,0.5294729471206665,0.5339111685752869,0.19469026548672566,6.581794741864478e-155,0.4827586156956005,0.4666666666666667,0.5,0.14814814315500704,0.14285714285714285,0.15384615384615385,0.4827586156956005,0.4666666666666667,0.5
1357,"Not just because, despite the turbulence, Aberdeen, one of the largest real estate funds in Britain, finalised two real estate deals on the day after the Brexit vote, at Midsummer.","Ei vain siksi, että turbulenssi, Aberdeen, yksi suurimmista kiinteistöalan varoja Britanniassa, viimeisteli kaksi kiinteistökaupassa käsitellään samana päivänä Brexit äänestyksen jälkeen, juhannus.","Ei siksikään, että myllerryksestä huolimatta Aberdeen, yksi Britannian suurimmista kiinteistörahastoista, viimeisteli Brexit-äänestyksen jälkeisenä päivänä eli juhannuksena kaksi kiinteistökauppaa.",-0.104351510058374,44.0,1,0.5648537874221802,0.592071533203125,0.5788974165916443,0.14213197969543148,5.623647859514347e-155,0.4102564052859961,0.38095238095238093,0.4444444444444444,0.05405404908692522,0.05,0.058823529411764705,0.3589743540039448,0.3333333333333333,0.3888888888888889
5470,Two other similar cases in the past five years suggest that drivers will not be held responsible.,"Kaksi muuta vastaavaa tapausta viimeisten viiden vuoden aikana viittaa siihen, että kuljettajat eivät ole vastuussa.","Viimeisen viiden vuoden kaksi samanlaista tapausta viittaavat siihen, että kuljettajia ei pidetä vastuussa.",1.18873905256845,95.0,1,0.6957464218139648,0.6593600511550903,0.6778021454811096,0.18691588785046728,6.449043772496485e-155,0.4285714235969388,0.4,0.46153846153846156,0.1538461488757398,0.14285714285714285,0.16666666666666666,0.35714285216836733,0.3333333333333333,0.38461538461538464
208,She's selling you Estee Lauder foundation.,Hän myy sinulle Estee Lauderin säätiötä.,Hän myy sinulle Estee Lauderin meikkivoidetta.,-1.27129049997363,1.0,1,0.7029052972793579,0.7199660539627075,0.7117602825164795,0.391304347826087,9.331029284425426e-155,0.8333333283333335,0.8333333333333334,0.8333333333333334,0.7999999950000002,0.8,0.8,0.8333333283333335,0.8333333333333334,0.8333333333333334
3638,Kepler measures each star's spin rate by tracking the time between the appearance of recognizable starspots -- like sunspots.,myöhin luokittelee sävystä tasot tarjoaa lisää valtava tähdet sävy lisää hitaasti kuin alle valtava tähdet.,"Kepler mittaa kunkin tähden pyörimisnopeutta seuraamalla tunnistettavien tähdenpilkkujen ilmestymistä, kuten auringonpilkkuja.",-1.32944909087381,2.0,1,0.028956329450011253,0.06377165019512177,0.04735473915934563,0.16666666666666666,6.08970970641905e-155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5720,Analysts say the protests are putting the United States and other Western allies in an awkward position.,Analyytikot kertovat protestien laittavan Yhdysvaltain ja muiden läntisten liittolaisten tukalaan asemaan.,"Analyytikot sanovat, että mielenosoitukset laittavat Yhdysvallat ja muut länsiliittolaiset kömpelöön asemaan.",0.108908734480505,50.0,1,0.5164591670036316,0.5810667276382446,0.5488306283950806,0.2018348623853211,6.701473539670231e-155,0.2727272677272728,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0,0.2727272677272728,0.2727272727272727,0.2727272727272727
3828,A jury of peers will weigh in on the first crime a young person commits.,idis on että raati pääreistä aikoo käsittelee mikä sattuu rikollisen kanssa ja käskee pakote.,Vertaisvalamiehistö puuttuu ensimmäiseen nuoren tekemään rikokseen.,-1.4935983747248402,6.0,1,0.18332727253437042,0.16946470737457275,0.1773826628923416,0.23880597014925373,7.289450743606102e-155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2327,Senate Democratic Leader Harry Reid says he is convinced that Democratic presidential candidate Hillary Clinton will nominate Judge Merrick Garland to the Supreme Court if she is elected president.,"Senaatin demokraattijohtaja Harry Reid sanoo olevansa vakuuttunut siitä, että demokraattien presidenttiehdokas Hillary Clinton aikoo nimittää tuomari Merrick Garland korkeimpaan oikeuteen, jos hänet valitaan presidentiksi.","Senaatin demokraattijohtaja Harry Reid sanoo, että hän on vakuuttunut siitä, että demokraattien presidenttiehdokas Hillary Clinton nimittää tuomari Merrick Garlandin korkeimpaan oikeuteen, mikäli hänet valitaan presidentiksi.",1.20322993779903,88.0,1,0.9008377194404602,0.8913008570671082,0.8961877226829529,0.1288888888888889,5.355252536703734e-155,0.7755101990837152,0.7916666666666666,0.76,0.5957446758533274,0.6086956521739131,0.5833333333333334,0.7916666616666667,0.7916666666666666,0.7916666666666666
6741,"In the end, 52 per cent of the voters supported the exit and 48 per cent would have stayed in the union, even though the opinion polls from the vote week anticipated an opposite result.","Lopussa, 52 äänestäjien prosenttia tuen poistumisen ja 48 prosenttia olisi pysynyt unionina, vaikkakin mielipidekyselyt äänen viikko ennakoivat päinvastaisen tuloksen.","Lopulta 52 prosenttia äänestäjistä puolsi eroa ja 48 prosenttia olisi pysynyt unionissa, vaikka äänestysviikon mielipidemittaukset ennakoivatkin päinvastaista tulosta.",0.51092084162331,61.0,1,0.6397302150726318,0.6216904520988464,0.6311277151107788,0.15568862275449102,5.885734317466381e-155,0.37837837338203073,0.3684210526315789,0.3888888888888889,0.2285714235755103,0.2222222222222222,0.23529411764705882,0.3428571378612245,0.3333333333333333,0.35294117647058826
4940,"The American government has used Ethiopia as a base for drone flights over neighboring Somalia, though it recently said it closed that base.","Yhdysvaltain hallitus on käyttänyt Etiopiaa tukikohdan drone-lentojen yli Somaliaan, vaikka se äskettäin sanoi sulkevansa kyseisen tukikohdan.","Amerikan hallitus on käyttänyt Etiopiaa tukikohtana lennokkilennoille naapurimaa Somaliaan, vaikka se jokin aika sitten sanoikin sulkeneensa tämän tukikohdan.",0.301411465982923,46.0,1,0.6096382141113281,0.6726628541946411,0.641147255897522,0.1518987341772152,5.813655498548921e-155,0.4705882303114187,0.5,0.4444444444444444,0.3124999950195313,0.3333333333333333,0.29411764705882354,0.48484847988980717,0.5333333333333333,0.4444444444444444
1207,But are YouGov's results true?,Mutta YouGov:n tulokset totta?,Mutta pitävätkö YouGovin tulokset paikkansa?,0.703956380640274,81.0,2,0.3805299401283264,0.4993568956851959,0.43888750672340393,0.3409090909090909,8.709465576654553e-155,0.4444444395061729,0.5,0.4,0.0,0.0,0.0,0.4444444395061729,0.5,0.4
5042,"She claimed the money was going towards a headstone for her son, Lee Skeldon, who died in a car crash in 2013.","Hän väitti, että rahat olivat menossa kohti headstone, Lee Skeldon, joka kuoli vuonna 2013 auto-onnettomuus.","Hän väitti, että raha oli tarkoitettu poikansa Lee Skeldonin hautakiveä varten. Tämä kuoli auto-onnettomuudessa vuonna 2013.",-0.0126784224255746,40.0,1,0.5314276814460754,0.6009223461151123,0.5661489963531494,0.21774193548387097,6.960545154985512e-155,0.45161289823100936,0.4666666666666667,0.4375,0.20689654673008337,0.21428571428571427,0.2,0.45161289823100936,0.4666666666666667,0.4375
6412,The graphs presented by the State Secretary Martti Hetemäki in the budgetary press conference prove it indisputably:,Kaaviot esittää Valtiosihteeri Martti jotka Hetemäki budjettilehdistötilaisuudessa todistavat sen kiistämättä: .,Valtiosihteeri Martti Hetemäen budjetin tiedostustilaisuudessa esittelemät käyrät todistavat sen vastaansanomattomasti:,-0.1744952094501889,33.0,1,0.4182828962802887,0.46000343561172485,0.4396204948425293,0.19327731092436976,6.557867732581841e-155,0.3999999950000001,0.4,0.4,0.22222221722222232,0.2222222222222222,0.2222222222222222,0.3999999950000001,0.4,0.4
6045,Read Dr Joe's blogs at www.drjoetoday.com,Lue tohtori Joe Blogin blogi,Lue tohtori Joen blogia osoitteessa www.drjoetoday.com,-0.780456719056658,24.0,1,0.26243501901626587,0.616746187210083,0.4247182309627533,0.25925925925925924,7.595202435444104e-155,0.3076923029585799,0.4,0.25,0.18181817719008275,0.25,0.14285714285714285,0.3076923029585799,0.4,0.25
5191,"The complaints are many, covering everything from land use to the governing coalition's stranglehold on power.","Kantelut ovat paljon, jotka kattavat kaiken maankäytöstä, jotta hallituskoalitio on ote vallasta.",Valitukset ovat moninaisia ja kattavat kaiken maankäytöstä hallitsevan koalition vallan kuristusotteeseen.,-0.532495886949697,32.0,1,0.4458450675010681,0.4584253430366516,0.45279157161712646,0.1792452830188679,6.315330502087897e-155,0.26086956022684316,0.25,0.2727272727272727,0.09523809024943337,0.09090909090909091,0.1,0.26086956022684316,0.25,0.2727272727272727
4867,"The Chinese and the Russians tend to split the prizes for the men, and the Chinese and the Canadians for the women.","Kiinalaiset ja venäläiset yleensä jakavat palkintoja miehille, kiinalaisille ja kanadalaisille naisille.","Kiinalaiset ja venäläiset jakavat yleensä miesten, kiinalaiset ja kanadalaiset naisten mitalit.",0.6596889282860711,72.0,1,0.7270724773406982,0.6265146732330322,0.6760648488998413,0.18947368421052632,6.493018878856848e-155,0.5454545404545454,0.5454545454545454,0.5454545454545454,0.19999999500000015,0.2,0.2,0.3999999950000001,0.4,0.4
3651,"A local woman died and over 20 others were injured in it, and among the wounded there were at least nine foreign tourists.","Sinne on ainakin saksalainen, italialainen, Dutch, ja Austrian kansa joukossa haavoittunut.","Siinä kuoli paikallinen nainen ja haavoittui yli 20 muuta, joiden joukossa oli ainakin yhdeksän ulkomaista turistia.",-0.8334429138960359,15.0,1,0.17274093627929688,0.2363857626914978,0.20497825741767883,0.15517241379310345,5.875968698797579e-155,0.22222221739369008,0.2727272727272727,0.1875,0.0,0.0,0.0,0.14814814331961607,0.18181818181818182,0.125
518,British skincare firm Caci analysed levels of the most toxic tiny particulates in London to investigate their impact on the skin.,Britannian ihonhoitoyritys Caci analysoi Lontoossa myrkyllisimpien pienien hiukkasten pitoisuuksia tutkimalla niiden vaikutusta ihoon.,Brittiläinen ihonhoitoyritys Caci analysoi Lontoon ilman myrkyllisimmät pienhiukkaset ja niiden vaikutukset ihoon.,1.25799371998676,97.0,1,0.721121609210968,0.6886300444602966,0.7051224112510681,0.20175438596491227,6.700137387022173e-155,0.39999999500800004,0.38461538461538464,0.4166666666666667,0.1739130384877128,0.16666666666666666,0.18181818181818182,0.39999999500800004,0.38461538461538464,0.4166666666666667
4781,The whole youth is protesting.,Koko nuoriso osoitti mieltään.,Koko nuoriso osoittaa mieltään.,1.38803816629852,85.0,1,0.8892084956169128,0.8892231583595276,0.8893523812294006,0.4838709677419355,1.0376168084669887e-154,0.749999995,0.75,0.75,0.3333333283333334,0.3333333333333333,0.3333333333333333,0.749999995,0.75,0.75
24,"One last test awaited in Brazil, a contest not so much between Biles and the rest of the field but between herself and the burden of oversized expectations.","Viimeinen testi odotettiin Brasiliassa, kilpailu ei ole niin paljon Bilesin ja muun kentän välillä, vaan välillä itsensä ja ylimitoitettujen odotusten taakse.","Viimeinen koe odotti Brasiliassa, kilpailu, joka ei ollut niinkään Biles ja muiden kilpailijoiden välillä, vaan hänen ja ylisuurien odotusten taakan välillä.",0.199014993343968,53.6666666666667,3,0.5880952477455139,0.5903162360191345,0.5897116661071777,0.1464968152866242,5.7093452693704435e-155,0.4285714235714286,0.42857142857142855,0.42857142857142855,0.04999999500000051,0.05,0.05,0.349999995,0.35,0.35
3692,"“Some cities have double the amount of thefts per capita compared to others”, describes Chief Superintendent of the National Police Board, Tommi Reen.","Reen. Turku kyylät pohdiskelee, miksi kaupunki otteet pää/pää- kohta sisällä vertailu.","""Toisissa kaupungeissa tapahtuu asukasmäärään suhteutettuna tuplamäärä varkauksia verrattuna toisiin"", luonnehtii Poliisihallituksen poliisitarkastaja Tommi Reen.",-1.38256600093424,0.0,1,0.034237466752529144,0.09273211658000946,0.0641208067536354,0.12962962962962962,5.370619146586949e-155,0.0799999950720003,0.09090909090909091,0.07142857142857142,0.0,0.0,0.0,0.0799999950720003,0.09090909090909091,0.07142857142857142
